SimulationTime	VehicleID	x	y	speed	angle
3121.00	1464	3789.18	1855.32	12.44	344.22
3121.00	1420	4210.11	1878.20	10.71	123.89
3121.00	1452	3388.75	1617.11	6.56	180.69
3121.00	1554	4361.39	1609.46	6.25	188.20
3121.00	1454	3965.87	2050.49	11.99	127.18
3121.00	1456	3882.06	2512.64	7.21	133.56
3121.00	1500	2821.65	1894.72	8.94	301.38
3121.00	1469	3499.36	1575.63	10.60	267.54
3121.00	1471	4129.78	1951.08	11.60	303.96
3121.00	1533	3677.49	2088.11	9.14	278.01
3121.00	1525	4354.60	2144.71	10.23	289.30
3121.00	1553	3173.75	1481.54	11.37	358.77
3121.00	1532	2737.80	2296.61	12.54	87.70
3121.00	1478	3207.84	2135.03	15.62	2.49
3121.00	1524	3334.68	2120.84	11.11	283.58
3121.00	1347	4859.07	2322.51	8.60	108.96
3121.00	1462	4437.38	1739.59	7.82	358.26
3121.00	1546	2504.97	2294.05	13.26	230.79
3121.00	1548	4393.90	2130.94	10.15	289.33
3121.00	1457	4189.17	2043.47	7.52	22.04
3121.00	1530	3730.86	2224.26	12.76	301.15
3121.00	1552	4742.62	1609.13	6.68	205.72
3121.00	1503	4447.51	1607.91	13.73	265.14
3121.00	1493	4158.51	1969.08	8.89	24.41
3121.00	1531	3875.15	2026.06	14.60	185.85
3121.00	1484	3191.11	2237.41	13.80	181.25
3121.00	1540	3087.07	2462.16	15.79	262.97
3121.00	1523	2928.90	2097.89	7.77	1.60
3121.00	1518	3539.28	2344.12	13.42	304.72
3121.00	1517	2545.29	1970.58	11.10	349.67
3121.00	1475	3018.72	1550.40	18.44	268.03
3121.00	1547	3818.72	2029.55	7.64	4.90
3121.00	1520	2510.46	2220.85	16.26	357.94
3121.00	1446	3951.85	804.57	16.91	188.35
3121.00	1481	4761.72	1590.83	0.00	88.74
3121.00	1534	3235.62	2143.78	10.71	279.97
3121.00	1544	3136.77	1533.54	18.59	87.92
3121.00	1521	3724.99	1444.68	6.56	4.87
3121.00	1473	3493.43	2105.17	11.81	282.26
3121.00	1424	3500.47	2377.45	13.22	234.31
3121.00	1559	2998.94	2591.95	13.53	265.51
3121.00	1538	4331.50	2409.89	9.94	288.42
3121.00	1526	4024.92	2441.12	25.25	357.41
3121.00	1501	4623.73	2594.54	9.52	109.12
3121.00	1537	4583.28	1823.52	13.00	198.99
3121.00	1519	4662.36	1612.22	9.49	232.71
3121.00	1455	2664.95	1785.48	2.76	161.62
3121.00	1527	3254.80	2139.89	10.34	282.09
3121.00	1502	2819.15	1604.75	8.58	100.47
3121.00	1541	3367.39	2114.93	9.01	270.31
3121.00	1512	4692.95	2142.17	14.02	199.01
3121.00	1448	3715.50	2611.57	9.19	199.17
3121.00	1508	3212.72	2178.75	14.36	2.13
3121.00	1421	4656.20	2583.29	8.37	109.07
3121.00	1496	4618.03	1603.42	12.86	268.27
3121.00	1418	2574.20	2494.05	6.45	190.02
3121.00	1536	4683.84	2156.31	2.15	111.13
3121.00	1447	2898.17	1828.48	12.33	8.40
3121.00	1346	3018.30	2494.22	10.28	283.11
3121.00	1468	4769.22	1590.99	0.00	88.74
3121.00	1482	4574.56	2611.58	12.69	109.09
3122.00	1505	4595.44	1858.85	12.63	198.98
3122.00	1516	4181.47	1568.34	18.74	88.21
3122.00	1463	4776.72	1591.16	0.00	88.71
3122.00	1504	2831.54	2316.20	12.66	270.37
3122.00	1479	3498.08	2359.26	6.86	192.81
3122.00	1489	4750.11	1590.57	7.35	88.74
3122.00	1522	3787.39	1548.15	15.30	89.34
3122.00	1487	3699.54	2583.10	12.31	215.29
3122.00	1477	3927.95	1740.91	6.26	193.81
3122.00	1529	3231.16	2605.14	15.77	102.56
3122.00	1509	3658.89	2248.16	14.99	121.10
3122.00	1486	3464.78	1574.14	11.31	267.54
3122.00	1558	2944.47	2555.83	7.36	4.33
3122.00	1515	2729.86	2316.06	14.04	266.59
3122.00	1510	4379.06	1884.86	8.59	199.46
3122.00	1458	4439.00	1687.39	6.74	358.21
3122.00	1466	4102.65	1969.35	10.71	303.96
3122.00	1499	3443.59	1573.23	11.95	267.56
3122.00	1480	2656.43	1998.75	7.40	7.64
3122.00	1464	3785.72	1867.44	12.61	343.85
3122.00	1420	4219.40	1871.96	11.19	123.89
3122.00	1452	3388.67	1610.80	6.31	180.69
3122.00	1554	4355.96	1606.97	6.34	253.32
3122.00	1454	3976.02	2042.70	12.80	127.55
3122.00	1456	3887.60	2507.38	7.64	133.56
3122.00	1500	2813.56	1899.66	9.48	301.38
3122.00	1469	3487.42	1575.11	11.96	267.54
3122.00	1471	4120.45	1957.37	11.25	303.96
3122.00	1533	3668.13	2089.43	9.46	278.01
3122.00	1525	4345.12	2148.03	10.04	289.30
3122.00	1553	3174.13	1494.13	12.60	3.62
3122.00	1532	2750.38	2296.72	12.60	90.18
3122.00	1478	3208.47	2150.39	15.35	2.34
3122.00	1524	3324.35	2124.33	10.91	289.54
3122.00	1347	4867.29	2319.69	8.69	108.96
3122.00	1462	4437.16	1746.65	7.07	358.26
3122.00	1546	2495.51	2285.56	13.63	226.90
3122.00	1548	4384.44	2134.26	10.03	289.33
3122.00	1457	4192.02	2050.50	7.59	22.04
3122.00	1530	3719.56	2231.09	13.20	301.15
3122.00	1552	4736.50	1607.07	6.75	259.29
3122.00	1503	4433.56	1606.72	14.00	265.14
3122.00	1493	4161.66	1975.21	6.91	28.33
3122.00	1531	3873.67	2011.51	14.63	185.72
3122.00	1484	3190.83	2224.25	13.17	181.25
3122.00	1540	3071.40	2460.23	15.79	262.97
3122.00	1523	2929.12	2105.69	7.81	1.60
3122.00	1518	3531.00	2349.88	10.09	304.85
3122.00	1517	2543.41	1980.92	10.51	349.68
3122.00	1475	3000.79	1549.78	17.94	268.03
3122.00	1547	3819.34	2036.79	7.27	4.90
3122.00	1520	2511.03	2235.52	15.58	5.14
3122.00	1446	3949.58	789.08	15.65	188.35
3122.00	1481	4761.72	1590.83	0.00	88.74
3122.00	1534	3224.37	2145.67	11.41	278.95
3122.00	1544	3155.26	1534.21	18.51	87.92
3122.00	1521	3725.56	1451.38	6.73	4.87
3122.00	1473	3482.49	2108.49	11.44	288.26
3122.00	1424	3490.52	2370.63	12.28	236.76
3122.00	1559	2985.56	2590.90	13.43	265.55
3122.00	1538	4324.77	2412.09	7.08	288.08
3122.00	1526	4028.82	2468.42	27.35	14.37
3122.00	1501	4632.85	2591.37	9.66	109.12
3122.00	1537	4579.39	1812.22	11.96	199.03
3122.00	1519	4658.39	1609.20	4.99	232.68
3122.00	1455	2666.80	1783.69	2.60	142.67
3122.00	1527	3246.72	2141.62	8.26	282.09
3122.00	1502	2829.39	1602.86	10.41	100.47
3122.00	1541	3358.36	2115.90	9.09	277.08
3122.00	1512	4688.16	2128.28	14.70	198.99
3122.00	1448	3710.91	2601.01	11.76	207.98
3122.00	1508	3213.28	2193.63	14.88	2.13
3122.00	1421	4664.98	2580.25	9.30	109.07
3122.00	1496	4602.82	1602.96	15.21	268.27
3122.00	1418	2572.99	2487.21	6.95	190.02
3122.00	1536	4687.66	2153.77	4.63	122.96
3122.00	1447	2899.34	1836.38	7.98	8.40
3122.00	1346	3008.58	2496.48	9.98	283.11
3122.00	1468	4769.22	1590.99	0.00	88.74
3122.00	1482	4586.51	2607.45	12.64	109.09
3123.00	1505	4591.23	1846.61	12.94	198.98
3123.00	1516	4200.52	1568.94	19.05	88.19
3123.00	1463	4776.72	1591.16	0.00	88.71
3123.00	1504	2819.02	2316.28	12.53	270.37
3123.00	1479	3500.68	2351.70	8.17	156.39
3123.00	1489	4753.03	1590.64	2.93	88.74
3123.00	1522	3799.92	1548.42	12.61	96.77
3123.00	1487	3692.97	2573.81	11.58	215.29
3123.00	1477	3926.90	1736.74	4.30	194.09
3123.00	1529	3246.06	2601.82	15.27	102.56
3123.00	1509	3671.45	2240.59	14.66	121.10
3123.00	1486	3452.38	1573.61	12.42	267.54
3123.00	1558	2945.10	2564.13	8.32	4.33
3123.00	1515	2716.30	2315.25	13.58	266.59
3123.00	1510	4376.61	1877.91	7.37	199.46
3123.00	1458	4438.78	1694.39	7.01	358.21
3123.00	1466	4093.84	1975.29	10.62	303.96
3123.00	1499	3432.16	1572.76	11.44	267.70
3123.00	1480	2657.36	2005.67	6.97	7.64
3123.00	1464	3782.20	1878.97	12.05	343.00
3123.00	1420	4227.90	1866.25	10.23	123.89
3123.00	1452	3388.59	1603.77	7.04	180.69
3123.00	1554	4347.29	1606.72	8.67	268.33
3123.00	1454	3986.02	2034.96	12.65	127.93
3123.00	1456	3893.59	2501.68	8.27	133.56
3123.00	1500	2805.69	1904.42	9.20	301.09
3123.00	1469	3475.43	1574.60	12.00	267.54
3123.00	1471	4110.89	1963.81	11.52	303.96
3123.00	1533	3659.18	2090.69	9.03	278.01
3123.00	1525	4336.31	2151.12	9.34	289.30
3123.00	1553	3176.51	1505.49	11.72	17.95
3123.00	1532	2763.30	2296.68	12.93	90.18
3123.00	1478	3212.19	2164.52	14.99	7.83
3123.00	1524	3313.70	2127.26	11.05	282.97
3123.00	1347	4875.00	2317.04	8.15	108.96
3123.00	1462	4438.75	1751.20	4.86	18.70
3123.00	1546	2491.92	2274.84	12.97	182.31
3123.00	1548	4375.81	2137.29	9.14	289.31
3123.00	1457	4194.43	2056.79	6.74	20.82
3123.00	1530	3708.87	2237.56	12.49	301.15
3123.00	1552	4728.03	1606.77	8.47	267.98
3123.00	1503	4420.48	1606.18	13.09	267.79
3123.00	1493	4167.29	1975.48	6.19	94.98
3123.00	1531	3872.17	1996.30	15.29	185.64
3123.00	1484	3190.53	2210.73	13.52	181.25
3123.00	1523	2929.36	2112.46	6.77	2.19
3123.00	1518	3525.70	2353.57	6.46	304.85
3123.00	1517	2541.33	1992.37	11.64	349.70
3123.00	1475	2981.98	1549.14	18.82	268.10
3123.00	1547	3820.03	2044.89	8.13	4.90
3123.00	1520	2514.45	2250.45	16.28	16.94
3123.00	1446	3946.34	773.53	15.89	192.39
3123.00	1481	4761.72	1590.83	0.00	88.74
3123.00	1534	3217.49	2146.31	6.91	274.28
3123.00	1544	3173.94	1534.89	18.69	87.92
3123.00	1521	3726.16	1458.44	7.09	4.87
3123.00	1473	3471.57	2112.10	11.49	288.34
3123.00	1424	3479.36	2364.02	13.21	240.42
3123.00	1559	2971.72	2589.81	13.88	265.48
3123.00	1538	4321.77	2413.07	3.16	288.08
3123.00	1526	4035.96	2494.53	26.77	15.94
3123.00	1501	4641.63	2588.33	9.29	109.13
3123.00	1537	4575.43	1800.73	12.15	198.99
3123.00	1519	4652.44	1604.70	7.50	233.82
3123.00	1455	2669.01	1782.63	2.45	124.96
3123.00	1527	3242.34	2142.56	4.48	282.09
3123.00	1502	2840.38	1605.42	12.23	53.35
3123.00	1541	3348.31	2117.91	10.25	281.32
3123.00	1512	4683.77	2115.50	13.51	198.96
3123.00	1448	3707.72	2589.11	12.69	212.97
3123.00	1508	3213.85	2208.92	15.30	2.13
3123.00	1421	4673.94	2577.16	9.48	109.07
3123.00	1496	4587.71	1602.51	15.12	268.28
3123.00	1418	2571.92	2481.13	6.17	190.02
3123.00	1536	4691.06	2146.52	6.58	155.42
3123.00	1447	2899.68	1840.37	4.07	5.51
3123.00	1346	2999.51	2498.59	9.31	283.11
3123.00	1507	4029.65	1553.31	12.45	87.90
3123.00	1468	4769.22	1590.99	0.00	88.74
3123.00	1482	4598.45	2603.30	12.63	109.13
3124.00	1505	4587.10	1834.62	12.68	198.99
3124.00	1516	4219.88	1569.55	19.37	88.19
3124.00	1463	4776.72	1591.16	0.00	88.71
3124.00	1504	2805.97	2316.36	13.05	270.37
3124.00	1479	3507.06	2344.17	9.98	135.33
3124.00	1489	4753.86	1590.66	0.83	88.74
3124.00	1522	3812.51	1546.21	12.62	99.95
3124.00	1487	3686.04	2564.42	11.87	216.56
3124.00	1477	3925.28	1731.36	5.61	196.71
3124.00	1529	3261.22	2598.54	15.52	101.50
3124.00	1509	3684.36	2232.80	15.08	121.09
3124.00	1486	3441.34	1573.14	11.05	267.55
3124.00	1558	2945.68	2571.79	7.69	4.33
3124.00	1550	3983.27	2366.72	14.01	114.56
3124.00	1515	2703.15	2314.47	13.18	266.59
3124.00	1510	4373.92	1870.31	8.06	199.50
3124.00	1458	4438.57	1701.39	7.01	358.21
3124.00	1466	4084.63	1981.55	11.14	304.21
3124.00	1499	3420.21	1572.32	11.95	268.07
3124.00	1480	2658.25	2012.31	6.68	7.64
3124.00	1464	3778.22	1891.12	12.78	342.12
3124.00	1420	4233.27	1863.59	6.11	114.58
3124.00	1452	3388.50	1596.34	7.42	180.69
3124.00	1554	4337.07	1606.30	10.23	267.54
3124.00	1454	3995.38	2027.66	11.88	127.93
3124.00	1456	3899.21	2496.33	7.75	133.56
3124.00	1500	2797.89	1908.87	8.97	299.69
3124.00	1469	3463.17	1574.07	12.28	267.54
3124.00	1471	4102.05	1969.76	10.66	303.96
3124.00	1533	3650.02	2091.98	9.25	278.01
3124.00	1525	4326.39	2154.59	10.51	289.29
3124.00	1553	3182.22	1515.16	11.24	32.70
3124.00	1532	2775.62	2296.64	12.33	90.18
3124.00	1478	3212.75	2179.39	14.88	2.13
3124.00	1524	3302.47	2129.68	11.49	282.09
3124.00	1462	4442.32	1752.98	4.35	58.25
3124.00	1546	2496.96	2265.96	11.13	138.35
3124.00	1548	4366.68	2140.48	9.68	289.30
3124.00	1457	4196.86	2063.29	6.93	20.35
3124.00	1530	3697.49	2244.43	13.30	301.15
3124.00	1552	4717.43	1606.40	10.60	267.98
3124.00	1503	4406.77	1605.65	13.72	267.79
3124.00	1493	4172.25	1972.29	5.90	123.40
3124.00	1531	3870.72	1981.22	15.15	185.48
3124.00	1484	3190.17	2196.86	13.88	181.96
3124.00	1523	2930.10	2119.92	7.50	6.39
3124.00	1518	3521.49	2356.88	5.37	308.45
3124.00	1517	2539.31	2003.63	11.47	350.03
3124.00	1475	2964.16	1548.60	17.83	268.25
3124.00	1547	3820.69	2052.54	7.68	4.90
3124.00	1520	2523.32	2263.76	16.28	43.74
3124.00	1446	3942.97	758.23	15.66	192.39
3124.00	1481	4761.72	1590.83	0.00	88.74
3124.00	1534	3212.02	2146.81	5.50	275.43
3124.00	1544	3193.39	1535.60	19.47	87.92
3124.00	1521	3726.78	1465.64	7.23	4.87
3124.00	1473	3459.78	2115.06	12.18	280.51
3124.00	1424	3468.12	2358.46	12.71	244.12
3124.00	1559	2961.69	2589.01	10.07	265.48
3124.00	1538	4316.53	2414.46	5.43	284.51
3124.00	1526	4043.33	2520.78	26.96	15.37
3124.00	1501	4649.85	2585.49	8.69	109.07
3124.00	1537	4571.41	1789.05	12.35	198.99
3124.00	1519	4642.69	1604.17	9.78	268.27
3124.00	1455	2671.60	1781.64	2.78	113.06
3124.00	1527	3242.26	2142.58	0.08	282.09
3124.00	1502	2843.14	1617.57	12.56	8.20
3124.00	1541	3338.43	2119.89	10.07	281.32
3124.00	1512	4679.39	2102.74	13.49	198.96
3124.00	1448	3699.25	2577.15	14.66	215.28
3124.00	1508	3214.38	2223.32	14.41	2.13
3124.00	1421	4682.06	2574.35	8.60	109.07
3124.00	1496	4571.97	1602.04	15.75	268.29
3124.00	1418	2570.80	2474.81	6.42	190.02
3124.00	1536	4691.24	2137.22	8.73	199.01
3124.00	1447	2896.90	1840.64	3.93	294.18
3124.00	1346	2989.40	2500.95	10.38	283.11
3124.00	1507	4042.06	1553.77	12.42	87.90
3124.00	1468	4769.22	1590.99	0.00	88.74
3124.00	1482	4609.36	2599.52	11.54	109.12
3125.00	1505	4582.99	1822.66	12.65	198.99
3125.00	1516	4238.42	1570.14	18.55	88.19
3125.00	1463	4776.72	1591.16	0.00	88.71
3125.00	1504	2793.65	2316.44	12.31	270.37
3125.00	1479	3515.61	2336.72	11.36	128.17
3125.00	1489	4754.16	1590.66	0.30	88.74
3125.00	1522	3825.04	1545.43	12.44	89.69
3125.00	1487	3679.07	2555.03	11.91	216.56
3125.00	1477	3923.21	1724.40	7.26	196.57
3125.00	1529	3275.73	2600.01	14.58	84.22
3125.00	1509	3696.67	2225.38	14.37	121.11
3125.00	1486	3429.87	1572.67	11.47	267.75
3125.00	1558	2946.21	2578.86	7.08	4.33
3125.00	1550	3984.98	2354.53	13.45	196.25
3125.00	1515	2688.69	2313.35	14.38	265.40
3125.00	1510	4371.36	1863.24	7.52	199.87
3125.00	1458	4438.34	1708.65	7.26	358.21
3125.00	1466	4074.99	1988.10	11.65	304.21
3125.00	1499	3408.62	1571.93	11.59	268.07
3125.00	1480	2659.17	2019.17	6.91	7.64
3125.00	1464	3774.58	1902.43	11.88	342.15
3125.00	1420	4239.74	1863.80	6.47	88.03
3125.00	1452	3388.41	1588.86	7.48	180.69
3125.00	1554	4325.49	1608.91	12.03	288.49
3125.00	1454	4004.83	2020.29	11.98	127.93
3125.00	1456	3902.70	2493.02	4.81	133.56
3125.00	1500	2789.83	1913.26	9.19	298.31
3125.00	1469	3451.87	1573.59	11.31	267.54
3125.00	1471	4092.40	1976.27	11.63	304.03
3125.00	1533	3641.28	2093.21	8.83	278.01
3125.00	1525	4316.78	2157.96	10.18	289.29
3125.00	1553	3186.93	1521.03	7.53	40.53
3125.00	1532	2789.12	2296.60	13.52	90.18
3125.00	1478	3213.34	2195.23	15.85	2.13
3125.00	1524	3292.04	2131.91	10.67	282.09
3125.00	1462	4443.54	1752.50	1.32	80.71
3125.00	1546	2502.58	2262.95	6.63	116.68
3125.00	1548	4358.03	2143.51	9.17	289.30
3125.00	1457	4199.20	2069.68	6.80	20.12
3125.00	1530	3686.37	2251.16	13.00	301.15
3125.00	1552	4704.49	1606.01	12.95	268.30
3125.00	1503	4392.95	1605.12	13.83	267.79
3125.00	1493	4177.11	1969.08	5.83	123.40
3125.00	1531	3869.24	1965.80	15.49	185.48
3125.00	1484	3189.50	2183.37	13.51	182.83
3125.00	1523	2931.18	2126.43	6.60	9.73
3125.00	1518	3522.40	2362.12	6.04	17.84
3125.00	1517	2537.37	2014.96	11.50	350.32
3125.00	1475	2946.25	1548.05	17.92	268.25
3125.00	1547	3820.91	2057.75	5.24	2.26
3125.00	1520	2537.50	2271.99	16.49	67.02
3125.00	1446	3939.37	741.83	16.78	192.39
3125.00	1481	4761.72	1590.83	0.00	88.74
3125.00	1534	3208.64	2151.00	5.87	326.51
3125.00	1544	3211.75	1536.26	18.39	87.98
3125.00	1521	3727.35	1472.29	6.67	4.87
3125.00	1473	3448.71	2116.21	11.13	275.91
3125.00	1424	3456.28	2352.99	12.98	245.97
3125.00	1559	2955.59	2588.53	6.11	265.48
3125.00	1538	4308.97	2414.24	7.79	261.71
3125.00	1526	4050.29	2546.12	26.31	15.36
3125.00	1501	4658.30	2582.56	8.95	109.07
3125.00	1537	4567.35	1777.19	12.54	198.81
3125.00	1519	4631.09	1603.82	11.60	268.27
3125.00	1455	2674.05	1780.84	2.57	109.07
3125.00	1527	3240.17	2142.98	2.13	281.62
3125.00	1502	2845.01	1630.55	13.11	8.20
3125.00	1541	3330.11	2121.08	8.41	277.65
3125.00	1512	4674.98	2089.92	13.56	198.98
3125.00	1448	3690.61	2565.22	14.72	216.56
3125.00	1508	3214.95	2238.70	15.39	2.13
3125.00	1421	4690.49	2571.43	8.92	109.07
3125.00	1496	4556.09	1601.41	15.88	267.10
3125.00	1418	2569.74	2469.04	5.87	190.45
3125.00	1536	4687.61	2126.67	11.16	198.99
3125.00	1447	2896.25	1837.31	3.44	202.77
3125.00	1346	2979.18	2503.33	10.50	283.11
3125.00	1507	4055.02	1554.24	12.97	87.90
3125.00	1468	4769.22	1590.99	0.00	88.74
3125.00	1482	4621.00	2595.48	12.32	109.12
3126.00	1505	4578.67	1810.14	13.24	199.03
3126.00	1516	4257.40	1570.74	18.99	88.19
3126.00	1463	4776.72	1591.16	0.00	88.71
3126.00	1504	2780.45	2316.53	13.21	270.37
3126.00	1479	3526.88	2328.60	13.90	124.32
3126.00	1489	4754.21	1590.66	0.05	88.74
3126.00	1522	3837.95	1545.50	12.74	89.69
3126.00	1487	3672.55	2546.23	11.14	216.56
3126.00	1477	3921.27	1717.07	7.58	194.48
3126.00	1529	3291.16	2601.57	15.51	84.22
3126.00	1509	3708.69	2218.12	14.04	121.12
3126.00	1486	3418.17	1572.25	11.70	268.07
3126.00	1558	2949.42	2584.12	6.50	37.13
3126.00	1550	3980.99	2341.98	13.17	197.64
3126.00	1515	2674.84	2311.95	13.91	264.04
3126.00	1510	4368.80	1856.27	7.43	200.31
3126.00	1458	4438.12	1715.72	7.08	358.21
3126.00	1466	4066.25	1994.05	10.58	304.21
3126.00	1499	3396.32	1571.52	12.31	268.07
3126.00	1480	2660.06	2025.79	6.66	7.64
3126.00	1464	3770.68	1913.90	12.12	340.37
3126.00	1420	4248.17	1866.28	9.05	62.68
3126.00	1452	3388.33	1582.56	6.30	180.69
3126.00	1554	4314.23	1617.48	14.44	320.52
3126.00	1454	4014.14	2013.05	11.79	127.93
3126.00	1456	3907.67	2488.30	6.86	133.51
3126.00	1500	2783.90	1916.45	6.73	298.31
3126.00	1469	3440.07	1573.08	11.82	267.55
3126.00	1471	4083.04	1982.63	11.32	304.21
3126.00	1533	3632.77	2094.40	8.59	277.93
3126.00	1525	4307.61	2161.16	9.71	289.29
3126.00	1553	3189.55	1523.93	3.91	41.79
3126.00	1532	2801.94	2296.56	12.83	90.18
3126.00	1478	3213.90	2210.26	15.04	2.13
3126.00	1524	3281.35	2134.20	10.93	282.09
3126.00	1462	4443.94	1752.34	0.42	86.29
3126.00	1546	2503.23	2259.32	2.13	111.26
3126.00	1548	4348.56	2146.83	10.03	289.30
3126.00	1457	4201.87	2076.97	7.77	20.13
3126.00	1530	3675.65	2257.63	12.52	301.15
3126.00	1552	4690.03	1605.58	14.47	268.29
3126.00	1503	4379.40	1604.60	13.56	267.79
3126.00	1493	4183.48	1965.54	7.31	117.13
3126.00	1531	3867.84	1951.22	14.65	185.46
3126.00	1484	3188.82	2169.60	13.79	182.83
3126.00	1523	2932.50	2133.76	7.45	10.20
3126.00	1518	3526.32	2365.44	5.14	49.95
3126.00	1517	2535.53	2025.75	10.95	350.32
3126.00	1475	2928.01	1547.50	18.25	268.25
3126.00	1547	3816.16	2061.16	6.20	298.71
3126.00	1520	2552.09	2276.91	15.51	76.93
3126.00	1446	3935.96	726.23	15.97	192.29
3126.00	1481	4761.72	1590.83	0.00	88.74
3126.00	1534	3209.41	2156.83	5.95	10.19
3126.00	1544	3230.68	1536.69	19.00	90.71
3126.00	1521	3727.91	1478.92	6.65	4.87
3126.00	1473	3436.67	2116.55	12.06	269.74
3126.00	1424	3444.39	2347.85	12.60	241.86
3126.00	1559	2953.82	2588.39	1.78	265.48
3126.00	1538	4305.93	2408.01	7.42	193.84
3126.00	1526	4057.38	2571.91	26.77	15.37
3126.00	1501	4667.32	2579.45	9.54	109.07
3126.00	1537	4566.24	1765.28	12.04	179.82
3126.00	1519	4617.89	1603.42	13.20	268.27
3126.00	1455	2676.43	1780.07	2.50	107.90
3126.00	1527	3236.77	2143.58	3.45	280.16
3126.00	1502	2846.84	1643.24	12.82	8.20
3126.00	1541	3324.63	2120.80	5.51	266.97
3126.00	1512	4670.59	2077.15	13.50	198.98
3126.00	1448	3682.44	2554.21	13.71	216.56
3126.00	1508	3215.49	2253.12	14.43	2.13
3126.00	1421	4699.25	2568.40	9.27	109.07
3126.00	1496	4541.12	1600.66	14.96	267.15
3126.00	1418	2568.46	2462.51	6.66	191.25
3126.00	1536	4683.95	2116.02	11.26	198.96
3126.00	1447	2895.54	1832.54	4.82	188.42
3126.00	1346	2973.28	2504.40	6.00	279.74
3126.00	1507	4067.83	1554.71	12.81	87.90
3126.00	1468	4769.22	1590.99	0.00	88.74
3126.00	1482	4632.41	2591.53	12.07	109.12
3127.00	1505	4574.41	1797.77	13.08	198.99
3127.00	1516	4276.48	1571.34	19.09	88.19
3127.00	1463	4776.72	1591.16	0.00	88.71
3127.00	1504	2767.40	2316.61	13.04	270.37
3127.00	1479	3538.31	2321.12	13.66	123.20
3127.00	1489	4754.22	1590.66	0.01	88.74
3127.00	1522	3850.67	1545.71	12.65	88.68
3127.00	1487	3665.58	2536.83	11.91	216.56
3127.00	1477	3920.34	1712.28	4.90	191.07
3127.00	1529	3303.03	2602.77	11.94	84.22
3127.00	1509	3720.64	2210.91	13.96	121.12
3127.00	1486	3405.73	1571.83	12.45	268.07
3127.00	1558	2955.72	2585.33	6.49	82.44
3127.00	1550	3978.87	2333.52	8.75	191.34
3127.00	1515	2660.82	2310.49	14.09	264.04
3127.00	1510	4365.84	1848.27	8.52	200.31
3127.00	1458	4437.88	1723.23	7.50	358.21
3127.00	1466	4057.07	2000.29	11.10	304.21
3127.00	1499	3384.92	1571.15	11.40	268.16
3127.00	1480	2659.65	2032.09	6.44	352.98
3127.00	1557	4762.04	2372.51	12.46	198.96
3127.00	1464	3765.74	1925.77	12.86	336.01
3127.00	1420	4253.83	1875.88	11.50	16.75
3127.00	1554	4307.56	1630.09	14.30	337.23
3127.00	1454	4024.14	2005.25	12.69	127.93
3127.00	1456	3913.40	2482.86	7.91	133.50
3127.00	1500	2775.84	1921.04	9.28	300.08
3127.00	1469	3427.76	1572.58	12.31	267.75
3127.00	1471	4074.60	1988.37	10.20	304.21
3127.00	1533	3623.15	2095.37	9.67	274.83
3127.00	1525	4300.61	2163.64	7.42	289.55
3127.00	1553	3193.69	1528.42	6.11	42.25
3127.00	1532	2815.13	2296.52	13.21	90.18
3127.00	1478	3214.45	2225.08	14.83	2.13
3127.00	1524	3270.53	2136.52	11.06	282.09
3127.00	1462	4445.79	1754.98	0.24	65.88
3127.00	1546	2508.48	2259.85	3.99	89.68
3127.00	1548	4339.40	2150.03	9.71	289.30
3127.00	1457	4204.44	2083.68	7.19	20.94
3127.00	1530	3664.86	2264.15	12.61	301.15
3127.00	1552	4674.17	1605.10	15.87	268.29
3127.00	1503	4365.40	1604.08	14.00	268.05
3127.00	1493	4190.53	1967.78	7.84	60.48
3127.00	1531	3866.44	1936.51	14.78	185.48
3127.00	1484	3188.26	2158.45	11.15	182.85
3127.00	1523	2933.67	2140.25	6.59	10.20
3127.00	1518	3531.36	2369.54	6.50	50.91
3127.00	1517	2533.72	2036.35	10.74	350.32
3127.00	1475	2910.27	1546.95	17.76	268.25
3127.00	1547	3809.94	2062.51	6.36	281.69
3127.00	1520	2567.38	2279.27	15.59	82.30
3127.00	1446	3932.92	709.64	16.87	189.86
3127.00	1481	4761.72	1590.83	0.00	88.74
3127.00	1534	3212.18	2164.02	7.93	11.25
3127.00	1544	3249.09	1536.45	18.40	90.57
3127.00	1521	3728.46	1485.39	6.50	4.87
3127.00	1473	3425.25	2116.50	11.42	269.74
3127.00	1424	3434.27	2340.99	12.41	235.48
3127.00	1559	2952.70	2588.30	1.12	265.48
3127.00	1538	4305.15	2399.24	8.81	185.03
3127.00	1526	4063.92	2595.71	24.68	15.37
3127.00	1501	4676.65	2576.22	9.87	109.07
3127.00	1537	4566.76	1752.26	13.04	175.11
3127.00	1519	4602.30	1602.95	15.60	268.27
3127.00	1455	2678.59	1779.38	2.27	107.90
3127.00	1527	3231.67	2144.47	5.18	279.97
3127.00	1502	2848.60	1655.44	12.32	8.20
3127.00	1541	3319.60	2116.31	7.21	218.56
3127.00	1512	4666.20	2064.41	13.48	199.00
3127.00	1448	3674.38	2543.34	13.53	216.56
3127.00	1508	3213.35	2268.10	14.92	347.46
3127.00	1421	4708.23	2565.30	9.50	109.07
3127.00	1496	4525.76	1599.91	15.38	267.22
3127.00	1418	2567.17	2456.06	6.58	191.30
3127.00	1536	4680.15	2104.96	11.69	198.96
3127.00	1447	2894.55	1825.86	6.75	188.42
