SimulationTime	VehicleID	x	y	speed	angle
2122.00	PKW11509	1087.16	1074.94	13.89	87.77
2122.00	PKW10956	1540.53	1166.13	8.47	300.96
2122.00	PKW10439	2544.12	1373.79	13.89	341.04
2122.00	PKW11388	1797.97	1836.68	13.89	281.03
2122.00	PKW10841	2352.56	2111.02	13.89	335.01
2122.00	PKW10567	1295.79	3219.81	13.89	308.46
2122.00	PKW10663	3253.56	1970.47	13.89	93.65
2122.00	PKW10874	2823.86	2318.79	0.00	144.83
2122.00	PKW11230	1699.96	1065.07	11.96	106.52
2122.00	PKW11508	2917.09	2211.80	0.00	330.58
2122.00	PKW11162	2523.25	2596.50	13.89	129.00
2122.00	PKW10915	2769.32	2394.75	0.00	132.31
2122.00	PKW11277	2803.03	2428.97	0.00	178.68
2122.00	PKW11038	2572.10	2555.00	13.89	129.77
2122.00	PKW11267	2468.13	2637.28	13.89	121.06
2122.00	PKW10918	1967.25	2655.01	13.89	25.12
2122.00	PKW11502	2763.93	2070.90	0.00	203.15
2122.00	PKW8870	1106.30	1626.48	0.00	80.33
2122.00	PKW11141	1902.69	2515.56	0.00	199.33
2122.00	PKW11085	2465.29	1962.08	13.89	67.03
2122.00	PKW11291	2010.10	1039.43	13.89	269.16
2122.00	PKW11175	2905.63	2248.01	0.00	334.08
2122.00	PKW10599	2417.77	2671.89	13.89	278.73
2122.00	PKW10777	1140.12	1839.16	13.79	350.58
2122.00	PKW9976	1556.64	1167.66	11.90	301.93
2122.00	PKW10160	1517.30	1000.74	13.89	156.94
2122.00	PKW11193	2002.70	2718.42	13.89	19.39
2122.00	PKW10913	2401.39	2009.27	12.26	334.50
2122.00	LKW601	1350.68	1275.02	10.89	128.20
2122.00	routeFlow_bus17H.3	1556.17	1092.23	0.00	83.31
2122.00	PKW9442	2328.30	2163.10	0.00	335.14
2122.00	PKW9537	2772.79	1986.27	0.00	11.84
2122.00	PKW11161	2571.73	1986.89	13.89	81.50
2122.00	PKW11563	2476.04	919.21	13.89	288.84
2122.00	PKW10336	408.18	1061.34	13.89	267.77
2122.00	PKW10538	2817.44	2339.10	0.00	146.18
2122.00	PKW11160	2569.48	1209.13	13.89	354.04
2122.00	PKW11359	1790.41	1074.66	13.89	288.52
2122.00	PKW11358	1885.89	513.43	13.89	297.89
2122.00	PKW10505	1932.81	2571.16	12.71	20.30
2122.00	PKW11213	2765.93	2402.17	0.00	132.31
2122.00	PKW10470	2004.48	2702.94	0.00	275.58
2122.00	PKW11065	2145.65	1768.50	0.00	227.09
2122.00	PKW9125	1084.12	1622.70	0.00	74.41
2122.00	PKW11138	1754.71	1849.50	13.89	293.79
2122.00	PKW10228	2758.94	1920.20	0.00	11.84
2122.00	PKW11228	2899.77	2245.46	0.00	334.17
2122.00	routeFlow_bus34Zc.2	2829.93	2342.13	0.00	325.07
2123.00	PKW8349	1128.49	1630.26	0.00	80.33
2123.00	PKW11390	2582.39	1128.04	8.80	346.82
2123.00	PKW11326	1449.87	1095.46	0.00	87.77
2123.00	PKW9875	1889.87	2018.99	13.69	144.35
2123.00	LKW581	2027.37	1046.69	13.89	264.30
2123.00	PKW11621	2560.14	1326.94	13.89	350.67
2123.00	routeFlow_bus17Z.3	1203.15	1487.60	13.71	332.25
2123.00	PKW10669	3051.45	721.75	13.89	104.88
2123.00	PKW11106	2891.99	2266.79	0.00	341.91
2123.00	PKW11576	2094.45	469.48	0.00	264.95
2123.00	PKW10771	1862.78	2246.96	12.23	359.54
2123.00	PKW7642	1501.95	1160.98	10.40	124.74
2123.00	PKW10453	563.08	1067.37	13.89	267.77
2123.00	PKW10226	1122.43	1898.56	9.46	345.61
2123.00	PKW10536	2539.48	1351.08	7.80	317.39
2123.00	PKW11389	1905.75	2495.41	13.89	24.12
2123.00	PKW10723	2763.17	2396.02	0.00	132.31
2123.00	PKW11067	2034.56	1583.41	13.89	34.49
2123.00	PKW10611	1175.27	1546.92	13.89	337.06
2123.00	PKW10884	2864.11	2261.71	0.00	25.36
2123.00	PKW11078	1874.73	2759.91	13.89	308.46
2123.00	PKW10325	1747.48	2000.76	13.89	251.65
2123.00	PKW10007	2763.56	1942.22	0.00	11.84
2123.00	PKW11040	2752.08	2406.12	0.00	132.31
2123.00	PKW10095	2809.38	3148.08	13.89	358.75
2123.00	PKW11494	1208.23	1465.41	13.89	145.82
2123.00	LKW529	1278.52	1379.46	1.30	322.58
2123.00	PKW10535	2810.98	2337.23	0.00	146.38
2123.00	PKW10857	1891.68	2435.26	13.89	7.26
2123.00	PKW10863	1220.00	873.22	13.89	309.33
2123.00	PKW10607	2830.99	2303.12	0.00	144.81
2123.00	PKW11642	2738.93	1824.76	0.00	11.84
2123.00	PKW11509	1101.04	1075.48	13.89	87.77
2123.00	PKW10956	1532.68	1171.17	9.29	304.03
2123.00	PKW10439	2539.86	1387.01	13.89	342.17
2123.00	PKW11388	1784.25	1839.35	13.89	281.03
2123.00	PKW10841	2346.69	2123.61	13.89	335.01
2123.00	PKW10567	1284.92	3228.44	13.89	308.46
2123.00	PKW10663	3267.42	1969.59	13.89	93.65
2123.00	PKW10874	2823.86	2318.79	0.00	144.83
2123.00	PKW11230	1710.86	1061.84	11.44	106.52
2123.00	PKW11508	2917.09	2211.80	0.00	330.58
2123.00	PKW11162	2534.03	2587.77	13.89	129.00
2123.00	PKW10915	2769.32	2394.75	0.00	132.31
2123.00	PKW11277	2803.03	2428.97	0.00	178.68
2123.00	PKW11038	2582.77	2546.13	13.89	129.77
2123.00	PKW11267	2479.98	2630.07	13.89	121.54
2123.00	PKW10918	1971.24	2668.26	13.89	12.99
2123.00	PKW11502	2763.93	2070.90	0.00	203.15
2123.00	PKW8870	1106.30	1626.48	0.00	80.33
2123.00	PKW11141	1901.83	2513.11	2.60	199.42
2123.00	PKW11085	2478.12	1967.27	13.89	69.51
2123.00	PKW11291	1996.13	1039.12	13.89	268.69
2123.00	PKW11175	2905.63	2248.01	0.00	334.08
2123.00	PKW10599	2404.13	2674.20	13.89	279.78
2123.00	PKW10777	1138.59	1848.37	9.29	350.58
2123.00	PKW9976	1545.16	1174.54	13.89	300.94
2123.00	PKW10160	1522.74	987.96	13.89	156.94
2123.00	PKW11193	2007.31	2731.52	13.89	19.39
2123.00	PKW10913	2395.36	2021.91	13.89	334.48
2123.00	LKW601	1360.32	1267.43	12.19	128.19
2123.00	routeFlow_bus17H.3	1556.17	1092.23	0.00	83.31
2123.00	PKW9442	2328.30	2163.10	0.00	335.14
2123.00	PKW9537	2772.79	1986.27	0.00	11.84
2123.00	PKW11161	2582.29	1988.46	10.71	81.50
2123.00	PKW11563	2462.88	923.65	13.89	288.65
2123.00	PKW10336	394.30	1060.80	13.89	267.77
2123.00	PKW10538	2817.44	2339.10	0.00	146.18
2123.00	PKW11160	2568.18	1222.94	13.89	355.03
2123.00	PKW11359	1777.34	1079.04	13.81	288.52
2123.00	PKW11358	1873.72	520.13	13.89	300.50
2123.00	PKW10505	1937.36	2583.45	13.10	20.30
2123.00	PKW11213	2765.93	2402.17	0.00	132.31
2123.00	PKW10470	2004.48	2702.94	0.00	275.58
2123.00	PKW11065	2145.65	1768.50	0.00	227.09
2123.00	PKW9125	1084.12	1622.70	0.00	74.41
2123.00	PKW11138	1741.53	1853.89	13.89	288.41
2123.00	PKW10228	2758.94	1920.20	0.00	11.84
2123.00	PKW11228	2899.77	2245.46	0.00	334.17
2123.00	routeFlow_bus34Zc.2	2829.93	2342.13	0.00	325.07
2124.00	PKW8349	1128.49	1630.26	0.00	80.33
2124.00	PKW11390	2580.29	1136.98	9.18	346.82
2124.00	PKW11326	1449.87	1095.46	0.00	87.77
2124.00	LKW581	2013.41	1045.89	13.89	267.30
2124.00	PKW9875	1897.88	2007.83	13.74	144.35
2124.00	PKW11621	2554.77	1339.72	13.89	336.61
2124.00	routeFlow_bus17Z.3	1196.82	1499.64	13.54	332.25
2124.00	PKW10669	3064.87	718.18	13.89	104.88
2124.00	PKW11106	2891.99	2266.79	0.00	341.91
2124.00	PKW11576	2094.45	469.48	0.00	264.95
2124.00	PKW10771	1862.72	2254.69	7.73	359.58
2124.00	PKW7642	1512.60	1153.60	13.00	124.74
2124.00	PKW10453	549.20	1066.83	13.89	267.77
2124.00	PKW10226	1119.43	1910.24	12.06	345.61
2124.00	PKW10536	2532.26	1358.57	10.40	314.61
2124.00	PKW11389	1910.40	2508.43	13.89	18.95
2124.00	PKW10723	2763.17	2396.02	0.00	132.31
2124.00	PKW11067	2042.43	1594.86	13.89	34.49
2124.00	PKW10611	1170.97	1560.26	13.89	343.43
2124.00	PKW10884	2864.11	2261.71	0.00	25.36
2124.00	PKW11078	1863.86	2768.55	13.89	308.46
2124.00	PKW10325	1734.30	1996.39	13.89	251.65
2124.00	PKW10007	2763.56	1942.22	0.00	11.84
2124.00	PKW11040	2752.08	2406.12	0.00	132.31
2124.00	PKW10095	2809.07	3161.97	13.89	358.75
2124.00	PKW11494	1216.42	1454.13	13.89	144.00
2124.00	LKW529	1276.94	1381.53	2.60	322.58
2124.00	PKW10535	2810.98	2337.23	0.00	146.38
2124.00	PKW10857	1893.98	2448.87	13.89	8.01
2124.00	PKW10863	1209.25	882.02	13.89	309.33
2124.00	PKW10607	2830.99	2303.12	0.00	144.81
2124.00	PKW11642	2738.93	1824.76	0.00	11.84
2124.00	PKW11509	1114.92	1076.02	13.89	87.77
2124.00	PKW10956	1523.56	1177.34	10.99	304.03
2124.00	PKW10439	2535.49	1400.21	13.89	340.81
2124.00	PKW11388	1770.56	1842.13	13.89	282.23
2124.00	PKW10841	2340.82	2136.20	13.89	335.01
2124.00	PKW10567	1274.04	3237.08	13.89	308.46
2124.00	PKW10663	3281.28	1968.70	13.89	93.65
2124.00	PKW10874	2823.86	2318.79	0.00	144.83
2124.00	PKW11230	1722.96	1059.58	12.43	94.16
2124.00	PKW11508	2917.09	2211.80	0.00	330.58
2124.00	PKW11162	2544.49	2578.65	13.89	131.76
2124.00	PKW10915	2769.32	2394.75	0.00	132.31
2124.00	PKW11277	2803.03	2428.97	0.00	178.68
2124.00	PKW11038	2593.43	2537.25	13.89	129.77
2124.00	PKW11267	2489.35	2624.21	11.08	122.57
2124.00	PKW10918	1969.07	2681.76	13.89	346.15
2124.00	PKW11502	2763.93	2070.90	0.00	203.15
2124.00	PKW8870	1106.30	1626.48	0.00	80.33
2124.00	PKW11141	1900.09	2508.21	5.20	199.57
2124.00	PKW11085	2491.12	1972.06	13.89	70.28
2124.00	PKW11291	1982.40	1039.17	13.89	271.24
2124.00	PKW11175	2905.63	2248.01	0.00	334.08
2124.00	PKW10599	2390.45	2676.28	13.89	277.56
2124.00	PKW10777	1137.81	1853.12	4.79	350.63
2124.00	PKW9976	1534.53	1181.57	12.85	304.15
2124.00	PKW10160	1528.18	975.18	13.89	156.94
2124.00	PKW11193	2011.92	2744.62	13.89	19.39
2124.00	PKW10913	2389.07	2034.29	13.89	333.04
2124.00	LKW601	1371.03	1259.16	13.49	127.53
2124.00	routeFlow_bus17H.3	1556.17	1092.23	0.00	83.31
2124.00	PKW9442	2328.30	2163.10	0.00	335.14
2124.00	PKW9537	2772.79	1986.27	0.00	11.84
2124.00	PKW11161	2593.54	1993.38	12.21	81.50
2124.00	PKW11563	2450.81	927.73	12.74	288.65
2124.00	PKW10336	380.43	1060.26	13.89	267.77
2124.00	PKW10538	2817.44	2339.10	0.00	146.18
2124.00	PKW11160	2566.82	1236.69	13.89	353.34
2124.00	PKW11359	1764.47	1083.28	13.89	286.90
2124.00	PKW11358	1861.70	527.06	13.89	297.35
2124.00	PKW10505	1942.13	2596.28	13.89	20.60
2124.00	PKW11213	2765.93	2402.17	0.00	132.31
2124.00	PKW10470	2004.48	2702.94	0.00	275.58
2124.00	PKW11065	2145.65	1768.50	0.00	227.09
2124.00	PKW9125	1084.12	1622.70	0.00	74.41
2124.00	PKW11138	1728.35	1858.28	13.89	288.41
2124.00	PKW10228	2758.94	1920.20	0.00	11.84
2124.00	PKW11228	2899.77	2245.46	0.00	334.17
2124.00	routeFlow_bus34Zc.2	2829.93	2342.13	0.00	325.07
2125.00	PKW8349	1128.49	1630.26	0.00	80.33
2125.00	PKW11390	2578.29	1148.34	11.64	350.66
2125.00	PKW11326	1449.87	1095.46	0.00	87.77
2125.00	PKW9875	1905.15	1997.68	12.49	144.35
2125.00	LKW581	1999.61	1045.59	13.89	268.67
2125.00	PKW11621	2549.21	1352.39	13.89	339.78
2125.00	routeFlow_bus17Z.3	1190.39	1511.86	13.75	332.25
2125.00	PKW10669	3078.30	714.61	13.89	104.88
2125.00	PKW11106	2891.99	2266.79	0.00	341.91
2125.00	PKW11576	2094.45	469.48	0.00	264.95
2125.00	PKW10771	1863.81	2263.44	8.68	9.35
2125.00	PKW7642	1523.92	1145.63	13.89	125.79
2125.00	PKW10453	535.32	1066.29	13.89	267.77
2125.00	PKW10226	1115.98	1923.70	13.89	345.61
2125.00	PKW10536	2522.99	1367.68	13.00	314.48
2125.00	PKW11389	1914.88	2521.33	13.89	19.20
2125.00	PKW10723	2763.17	2396.02	0.00	132.31
2125.00	PKW11067	2050.29	1606.31	13.89	34.49
2125.00	PKW10611	1167.23	1573.69	13.89	346.22
2125.00	PKW10884	2864.11	2261.71	0.00	25.36
2125.00	PKW11078	1852.98	2777.19	13.89	308.46
2125.00	PKW10007	2763.56	1942.22	0.00	11.84
2125.00	PKW11040	2752.08	2406.12	0.00	132.31
2125.00	PKW10095	2808.77	3175.86	13.89	358.75
2125.00	PKW11494	1225.08	1447.66	10.28	144.00
2125.00	LKW529	1275.36	1383.60	2.60	322.58
2125.00	PKW11632	1144.95	1661.77	13.89	172.69
2125.00	PKW10535	2810.98	2337.23	0.00	146.38
2125.00	PKW10857	1895.84	2462.66	13.89	7.59
2125.00	PKW10607	2830.99	2303.12	0.00	144.81
2125.00	PKW11642	2738.93	1824.76	0.00	11.84
2125.00	PKW11509	1128.80	1076.56	13.89	87.77
2125.00	PKW10956	1513.17	1185.83	13.40	309.59
2125.00	PKW10439	2530.62	1413.32	13.89	339.63
2125.00	PKW11388	1758.39	1848.03	13.89	312.01
2125.00	PKW10841	2335.80	2146.98	11.89	335.01
2125.00	PKW10663	3295.14	1967.82	13.89	93.65
2125.00	PKW10874	2823.86	2318.79	0.00	144.83
2125.00	PKW11230	1734.91	1060.83	12.37	68.77
2125.00	PKW11508	2917.09	2211.80	0.00	330.58
2125.00	PKW11162	2554.84	2569.41	13.89	131.76
2125.00	PKW10915	2769.32	2394.75	0.00	132.31
2125.00	PKW11277	2803.03	2428.97	0.00	178.68
2125.00	PKW11038	2604.10	2528.37	13.89	129.77
2125.00	PKW11267	2498.20	2618.56	10.52	122.57
2125.00	PKW11137	2780.80	2104.42	0.00	200.07
2125.00	PKW10918	1961.13	2693.10	13.89	323.96
2125.00	PKW11502	2763.93	2070.90	0.00	203.15
2125.00	PKW8870	1106.30	1626.48	0.00	80.33
2125.00	PKW11141	1897.46	2500.85	7.80	199.68
2125.00	PKW11085	2504.47	1975.66	13.89	76.97
2125.00	PKW11250	1918.08	459.69	10.66	138.27
2125.00	PKW11291	1968.38	1039.62	13.89	271.86
2125.00	PKW11175	2905.63	2248.01	0.00	334.08
2125.00	PKW10599	2376.71	2677.88	13.89	275.48
2125.00	PKW10777	1137.76	1853.41	0.29	350.64
2125.00	PKW9976	1524.87	1189.98	12.85	314.22
2125.00	PKW10160	1533.86	962.50	13.89	154.78
2125.00	PKW11193	2016.73	2757.64	13.89	20.32
2125.00	PKW10913	2382.77	2046.67	13.89	333.04
2125.00	LKW601	1382.05	1250.72	13.89	127.45
2125.00	routeFlow_bus17H.3	1556.17	1092.23	0.00	83.31
2125.00	PKW9442	2328.30	2163.10	0.00	335.14
2125.00	PKW9537	2772.79	1986.27	0.00	11.84
2125.00	PKW11161	2607.28	1995.43	13.89	81.50
2125.00	PKW11563	2442.96	930.37	8.24	288.58
2125.00	PKW10336	366.55	1059.72	13.89	267.77
2125.00	PKW10538	2817.44	2339.10	0.00	146.18
2125.00	PKW11160	2565.21	1250.46	13.89	353.34
2125.00	PKW11359	1750.73	1085.78	13.89	273.71
2125.00	PKW11358	1849.36	533.41	13.89	297.25
2125.00	PKW10505	1947.02	2609.07	13.89	21.01
2125.00	PKW11213	2765.93	2402.17	0.00	132.31
2125.00	PKW10470	2004.48	2702.94	0.00	275.58
2125.00	PKW11065	2145.65	1768.50	0.00	227.09
2125.00	PKW9125	1084.12	1622.70	0.00	74.41
2125.00	PKW11138	1715.18	1862.66	13.89	288.41
2125.00	PKW10228	2758.94	1920.20	0.00	11.84
2125.00	PKW11228	2899.77	2245.46	0.00	334.17
2125.00	routeFlow_bus34Zc.2	2829.93	2342.13	0.00	325.07
2126.00	PKW8349	1128.49	1630.26	0.00	80.33
2126.00	PKW11390	2576.22	1160.91	12.74	350.66
2126.00	PKW11326	1449.87	1095.46	0.00	87.77
2126.00	LKW581	1986.05	1047.62	13.89	287.76
2126.00	PKW9875	1911.19	1989.27	10.36	144.35
2126.00	PKW11621	2546.70	1365.88	13.89	354.32
2126.00	routeFlow_bus17Z.3	1184.91	1524.34	13.59	336.65
2126.00	PKW10669	3091.72	711.05	13.89	104.88
2126.00	PKW11106	2891.99	2266.79	0.00	341.91
2126.00	PKW11576	2094.45	469.48	0.00	264.95
2126.00	PKW10771	1867.56	2273.98	11.28	14.95
2126.00	PKW7642	1535.08	1137.36	13.89	126.52
2126.00	PKW10453	521.44	1065.75	13.89	267.77
2126.00	PKW10226	1112.53	1937.15	13.89	345.61
2126.00	PKW10536	2513.08	1377.41	13.89	314.48
2126.00	PKW11389	1919.45	2534.45	13.89	19.20
2126.00	PKW10723	2763.17	2396.02	0.00	132.31
2126.00	PKW11067	2058.15	1617.75	13.89	34.49
2126.00	PKW10611	1164.14	1587.29	13.89	347.18
2126.00	PKW10884	2864.11	2261.71	0.00	25.36
2126.00	PKW11078	1842.11	2785.83	13.89	308.46
2126.00	PKW10007	2763.56	1942.22	0.00	11.84
2126.00	PKW11040	2752.08	2406.12	0.00	132.31
2126.00	PKW10095	2808.47	3189.74	13.89	358.75
2126.00	PKW11494	1232.46	1437.06	12.88	144.96
2126.00	LKW529	1272.99	1386.69	3.90	322.58
2126.00	PKW11632	1146.90	1647.99	13.89	171.38
2126.00	PKW10535	2810.98	2337.23	0.00	146.38
2126.00	PKW10857	1897.59	2476.42	13.89	8.32
2126.00	PKW10607	2830.99	2303.12	0.00	144.81
2126.00	PKW11642	2738.93	1824.76	0.00	11.84
2126.00	PKW11509	1142.68	1077.10	13.89	87.77
2126.00	PKW10956	1502.86	1195.17	13.89	312.06
2126.00	PKW10439	2527.27	1426.80	13.89	346.55
2126.00	PKW11388	1745.31	1852.63	13.89	288.41
2126.00	PKW10841	2332.68	2153.68	7.39	335.01
2126.00	PKW10663	3309.01	1966.93	13.89	93.65
2126.00	PKW10874	2823.86	2318.79	0.00	144.83
2126.00	PKW11230	1742.06	1064.11	7.87	65.38
2126.00	PKW11508	2917.09	2211.80	0.00	330.58
2126.00	PKW11162	2565.49	2560.51	13.89	129.77
2126.00	PKW10915	2769.32	2394.75	0.00	132.31
2126.00	PKW11277	2803.03	2428.97	0.00	178.68
2126.00	PKW11038	2614.77	2519.50	13.89	129.77
2126.00	PKW11267	2503.90	2610.88	9.61	146.13
2126.00	PKW11137	2780.80	2104.42	0.00	200.07
2126.00	PKW10918	1950.64	2702.16	13.89	309.59
2126.00	PKW11502	2763.93	2070.90	0.00	203.15
2126.00	PKW8870	1106.30	1626.48	0.00	80.33
2126.00	PKW11141	1892.92	2491.35	10.40	207.26
2126.00	PKW11085	2518.02	1978.55	13.89	77.94
2126.00	PKW11250	1921.82	450.95	8.71	136.23
2126.00	PKW11291	1954.37	1040.08	13.89	271.86
2126.00	PKW11175	2905.63	2248.01	0.00	334.08
2126.00	PKW10599	2362.89	2678.64	13.89	273.28
2126.00	PKW10777	1137.76	1853.41	0.00	350.64
2126.00	PKW9976	1521.18	1201.52	12.85	2.61
2126.00	PKW10160	1539.77	949.93	13.89	154.78
2126.00	PKW11193	2021.56	2770.66	13.89	20.32
2126.00	PKW10913	2376.70	2059.07	13.89	334.47
2126.00	LKW601	1393.08	1242.27	13.89	127.45
2126.00	routeFlow_bus17H.3	1556.17	1092.23	0.00	83.31
2126.00	PKW9442	2328.30	2163.10	0.00	335.14
2126.00	PKW9537	2772.79	1986.27	0.00	11.84
2126.00	PKW11161	2621.02	1997.49	13.89	81.50
2126.00	PKW11563	2439.41	931.51	3.74	287.97
2126.00	PKW10336	352.67	1059.18	13.89	267.77
2126.00	PKW10538	2817.44	2339.10	0.00	146.18
2126.00	PKW11160	2563.60	1264.23	13.89	353.34
2126.00	PKW11359	1736.71	1085.91	13.89	269.94
2126.00	PKW11358	1837.01	539.77	13.89	297.25
2126.00	PKW10505	1952.17	2621.98	13.89	22.74
2126.00	PKW11213	2765.93	2402.17	0.00	132.31
2126.00	PKW10470	2004.48	2702.94	0.00	275.58
2126.00	PKW11065	2145.65	1768.50	0.00	227.09
2126.00	PKW9125	1084.12	1622.70	0.00	74.41
2126.00	PKW11138	1702.00	1867.05	13.89	288.41
2126.00	PKW10228	2758.94	1920.20	0.00	11.84
2126.00	PKW11228	2899.77	2245.46	0.00	334.17
2126.00	routeFlow_bus34Zc.2	2829.93	2342.13	0.00	325.07
2127.00	PKW8349	1128.49	1630.26	0.00	80.33
2127.00	PKW11390	2574.14	1173.85	13.12	351.24
2127.00	PKW11326	1449.87	1095.46	0.00	87.77
2127.00	PKW9875	1918.74	1978.74	12.96	144.35
2127.00	LKW581	1972.29	1049.10	13.89	271.86
2127.00	PKW11621	2542.50	1378.81	13.89	342.17
2127.00	routeFlow_bus17Z.3	1179.67	1536.59	13.60	336.85
2127.00	PKW11106	2891.99	2266.79	0.00	341.91
2127.00	PKW11576	2094.45	469.48	0.00	264.95
2127.00	PKW10771	1865.69	2288.09	13.88	5.18
2127.00	PKW7642	1546.23	1129.09	13.89	126.57
2127.00	PKW10453	507.56	1065.21	13.89	267.77
2127.00	PKW10226	1109.08	1950.60	13.89	345.61
2127.00	PKW10536	2503.14	1387.11	13.89	314.03
2127.00	PKW11389	1924.08	2547.54	13.89	19.95
2127.00	PKW10723	2763.17	2396.02	0.00	132.31
2127.00	PKW11067	2066.02	1629.20	13.89	34.49
2127.00	PKW10611	1163.33	1600.95	13.89	11.41
2127.00	PKW11811	2221.73	508.30	13.89	181.08
2127.00	PKW10884	2864.11	2261.71	0.00	25.36
2127.00	PKW11078	1831.23	2794.47	13.89	308.46
2127.00	PKW10007	2763.56	1942.22	0.00	11.84
2127.00	PKW11040	2752.08	2406.12	0.00	132.31
2127.00	PKW10095	2808.16	3203.63	13.89	358.75
2127.00	PKW11494	1240.51	1425.78	13.89	144.37
2127.00	LKW529	1270.38	1390.11	4.30	322.58
2127.00	PKW11632	1149.05	1634.24	13.89	170.92
2127.00	PKW10535	2810.98	2337.23	0.00	146.38
2127.00	PKW10857	1902.67	2489.03	13.89	28.18
2127.00	PKW10607	2830.99	2303.12	0.00	144.81
2127.00	PKW11642	2738.93	1824.76	0.00	11.84
2127.00	PKW11509	1156.56	1077.64	13.89	87.77
2127.00	PKW10956	1491.96	1203.83	13.89	306.26
2127.00	PKW10439	2524.25	1440.00	13.89	347.66
2127.00	PKW11388	1732.13	1857.02	13.89	288.41
2127.00	PKW10841	2331.46	2156.31	2.89	335.01
2127.00	PKW10663	3322.87	1966.05	13.89	93.65
2127.00	PKW10874	2823.86	2318.79	0.00	144.83
2127.00	PKW11230	1744.60	1066.20	3.37	55.42
2127.00	PKW11508	2917.09	2211.80	0.00	330.58
2127.00	PKW11162	2576.15	2551.63	13.89	129.77
2127.00	PKW10915	2769.32	2394.75	0.00	132.31
2127.00	PKW11277	2803.03	2428.97	0.00	178.68
2127.00	PKW11038	2625.43	2510.62	13.89	129.77
2127.00	PKW11267	2511.12	2605.77	8.86	125.27
2127.00	PKW11137	2780.80	2104.42	0.00	200.07
2127.00	PKW10918	1939.50	2710.43	13.89	304.58
2127.00	PKW11502	2763.93	2070.90	0.00	203.15
2127.00	PKW8870	1106.30	1626.48	0.00	80.33
2127.00	PKW11141	1887.75	2479.32	13.00	197.32
2127.00	PKW11085	2531.66	1980.90	13.89	81.50
2127.00	PKW11824	4127.56	1951.10	13.89	274.00
2127.00	PKW11250	1929.82	443.01	11.31	134.80
2127.00	PKW11291	1940.36	1040.56	13.89	272.18
2127.00	PKW11175	2905.63	2248.01	0.00	334.08
2127.00	PKW10599	2349.06	2679.37	13.89	272.39
2127.00	PKW10777	1137.76	1853.41	0.00	350.64
2127.00	PKW9976	1524.16	1214.49	12.85	29.88
2127.00	PKW10160	1545.69	937.37	13.89	154.78
2127.00	PKW10913	2370.71	2071.60	13.89	334.47
2127.00	LKW601	1404.11	1233.83	13.89	127.45
2127.00	routeFlow_bus17H.3	1556.17	1092.23	0.00	83.31
2127.00	PKW9442	2328.30	2163.10	0.00	335.14
2127.00	PKW9537	2772.79	1986.27	0.00	11.84
2127.00	PKW11161	2634.75	1999.54	13.89	81.50
2127.00	PKW11563	2439.41	931.51	0.00	287.97
2127.00	PKW10336	338.79	1058.64	13.89	267.77
2127.00	PKW10538	2817.44	2339.10	0.00	146.18
2127.00	PKW11160	2561.99	1278.00	13.89	353.34
2127.00	PKW11359	1722.94	1088.44	13.89	281.62
2127.00	PKW11358	1824.77	545.25	13.89	288.05
2127.00	PKW10505	1957.75	2634.73	13.89	25.12
2127.00	PKW11213	2765.93	2402.17	0.00	132.31
2127.00	PKW10470	2004.48	2702.94	0.00	275.58
2127.00	PKW11065	2145.65	1768.50	0.00	227.09
2127.00	PKW9125	1084.12	1622.70	0.00	74.41
2127.00	PKW11138	1689.21	1871.31	13.48	288.41
2127.00	PKW10228	2758.94	1920.20	0.00	11.84
2127.00	PKW11228	2899.77	2245.46	0.00	334.17
2127.00	routeFlow_bus34Zc.2	2829.93	2342.13	0.00	325.07
2128.00	PKW8349	1128.49	1630.26	0.00	80.33
2128.00	PKW11390	2572.13	1187.08	13.38	351.36
2128.00	PKW11326	1449.87	1095.46	0.00	87.77
2128.00	LKW581	1958.54	1049.54	13.89	271.86
2128.00	PKW9875	1925.42	1969.43	11.46	144.35
2128.00	PKW11621	2538.25	1392.04	13.89	342.17
2128.00	routeFlow_bus17Z.3	1174.29	1549.49	13.87	337.46
2128.00	PKW11106	2891.99	2266.79	0.00	341.91
2128.00	PKW11576	2094.45	469.48	0.00	264.95
2128.00	PKW10771	1866.94	2301.92	13.89	5.18
2128.00	PKW7642	1557.52	1120.93	13.89	124.68
2128.00	PKW10453	493.68	1064.67	13.89	267.77
2128.00	PKW10226	1105.62	1964.06	13.89	345.61
2128.00	PKW10536	2491.62	1394.69	13.89	307.64
2128.00	PKW11389	1928.90	2560.57	13.89	20.30
2128.00	PKW10723	2763.17	2396.02	0.00	132.31
2128.00	PKW11067	2075.37	1639.07	13.89	59.53
2128.00	PKW10611	1162.17	1614.66	13.89	349.58
2128.00	PKW11811	2221.53	498.02	10.28	181.08
2128.00	PKW10884	2864.11	2261.71	0.00	25.36
2128.00	PKW11078	1820.36	2803.11	13.89	308.46
2128.00	PKW10007	2763.56	1942.22	0.00	11.84
2128.00	PKW11040	2752.08	2406.12	0.00	132.31
2128.00	PKW10095	2807.86	3217.52	13.89	358.75
2128.00	PKW11494	1248.64	1414.53	13.89	144.17
2128.00	LKW529	1270.19	1390.35	0.30	322.58
2128.00	PKW11632	1151.34	1620.51	13.89	169.87
2128.00	PKW10535	2810.98	2337.23	0.00	146.38
2128.00	PKW10857	1908.07	2501.65	13.89	19.30
2128.00	PKW10607	2830.99	2303.12	0.00	144.81
2128.00	PKW11642	2738.93	1824.76	0.00	11.84
